ZIPCODE,STCOUNTYFP,CITY,STATE,COUNTYNAME
14085,36029,Lake view,NY,Erie
14080,36029,Holland,NY,Erie
14134,36029,Sardinia,NY,Erie
14037,36029,Cowlesville,NY,Erie
14030,36029,Chaffee,NY,Erie
14241,36029,Buffalo,NY,Erie
14059,36029,Elma,NY,Erie
14221,36029,Buffalo,NY,Erie
14055,36029,East concord,NY,Erie
14272,36029,Buffalo,NY,Erie
14140,36029,Spring brook,NY,Erie
14075,36029,Hamburg,NY,Erie
14057,36029,Eden,NY,Erie
14208,36029,Buffalo,NY,Erie
14214,36029,Buffalo,NY,Erie
14206,36029,Buffalo,NY,Erie
14139,36029,South wales,NY,Erie
14209,36029,Buffalo,NY,Erie
14225,36029,Buffalo,NY,Erie
14025,36029,Boston,NY,Erie
14260,36029,Buffalo,NY,Erie
14263,36029,Buffalo,NY,Erie
14027,36029,Brant,NY,Erie
14110,36029,North boston,NY,Erie
14032,36029,Clarence center,NY,Erie
14102,36029,Marilla,NY,Erie
14091,36029,Lawtons,NY,Erie
14205,36029,Buffalo,NY,Erie
14240,36029,Buffalo,NY,Erie
14081,36029,Irving,NY,Erie
14203,36029,Buffalo,NY,Erie
14226,36029,Buffalo,NY,Erie
14231,36029,Buffalo,NY,Erie
14280,36029,Buffalo,NY,Erie
14270,36029,Buffalo,NY,Erie
14004,36029,Alden,NY,Erie
14051,36029,East amherst,NY,Erie
14006,36029,Angola,NY,Erie
14086,36029,Lancaster,NY,Erie
14127,36029,Orchard park,NY,Erie
14150,36029,Tonawanda,NY,Erie
14211,36029,Buffalo,NY,Erie
14227,36029,Buffalo,NY,Erie
14228,36029,Buffalo,NY,Erie
14070,36029,Gowanda,NY,Erie
14145,36029,Strykersville,NY,Erie
14026,36029,Bowmansville,NY,Erie
14265,36029,Buffalo,NY,Erie
14112,36029,North evans,NY,Erie
14035,36029,Collins center,NY,Erie
14233,36029,Buffalo,NY,Erie
14043,36029,Depew,NY,Erie
14212,36029,Buffalo,NY,Erie
14169,36029,Wales center,NY,Erie
14269,36029,Buffalo,NY,Erie
14072,36029,Grand island,NY,Erie
14009,36029,Arcade,NY,Erie
14013,36029,Basom,NY,Erie
14207,36029,Buffalo,NY,Erie
14215,36029,Buffalo,NY,Erie
14201,36029,Buffalo,NY,Erie
14204,36029,Buffalo,NY,Erie
14220,36029,Buffalo,NY,Erie
14222,36029,Buffalo,NY,Erie
14224,36029,Buffalo,NY,Erie
14217,36029,Buffalo,NY,Erie
14034,36029,Collins,NY,Erie
14047,36029,Derby,NY,Erie
14010,36029,Athol springs,NY,Erie
14001,36029,Akron,NY,Erie
14031,36029,Clarence,NY,Erie
14068,36029,Getzville,NY,Erie
14111,36029,North collins,NY,Erie
14216,36029,Buffalo,NY,Erie
14141,36029,Springville,NY,Erie
14218,36029,Buffalo,NY,Erie
14033,36029,Colden,NY,Erie
14069,36029,Glenwood,NY,Erie
14061,36029,Farnham,NY,Erie
14038,36029,Crittenden,NY,Erie
14276,36029,Buffalo,NY,Erie
14273,36029,Buffalo,NY,Erie
12883,36031,Ticonderoga,NY,Essex
12974,36031,Port henry,NY,Essex
12936,36031,Essex,NY,Essex
12996,36031,Willsboro,NY,Essex
12997,36031,Wilmington,NY,Essex
12942,36031,Keene,NY,Essex
12998,36031,Witherbee,NY,Essex
12857,36031,Olmstedville,NY,Essex
12861,36031,Putnam station,NY,Essex
12956,36031,Mineville,NY,Essex
12943,36031,Keene valley,NY,Essex
12983,36031,Saranac lake,NY,Essex
12993,36031,Westport,NY,Essex
12941,36031,Jay,NY,Essex
12975,36031,Port kent,NY,Essex
12855,36031,North hudson,NY,Essex
12836,36031,Hague,NY,Essex
12944,36031,Keeseville,NY,Essex
12987,36031,Upper jay,NY,Essex
12961,36031,Moriah center,NY,Essex
12870,36031,Schroon lake,NY,Essex
12972,36031,Peru,NY,Essex
12964,36031,New russia,NY,Essex
12911,36031,Keeseville,NY,Essex
12879,36031,Newcomb,NY,Essex
12852,36031,Newcomb,NY,Essex
12946,36031,Lake placid,NY,Essex
12853,36031,North creek,NY,Essex
12928,36031,Crown point,NY,Essex
12851,36031,Minerva,NY,Essex
12913,36031,Bloomingdale,NY,Essex
12872,36031,Severance,NY,Essex
12977,36031,Ray brook,NY,Essex
12858,36031,Paradox,NY,Essex
12950,36031,Lewis,NY,Essex
12960,36031,Moriah,NY,Essex
12912,36031,Au sable forks,NY,Essex
12932,36031,Elizabethtown,NY,Essex
12989,36031,Vermontville,NY,Essex
12916,36033,Brushton,NY,Franklin
12981,36033,Saranac,NY,Franklin
12980,36033,Saint regis falls,NY,Franklin
12955,36033,Lyon mountain,NY,Franklin
12976,36033,Rainbow lake,NY,Franklin
